Week;Year;Age;Vax_status;Type;Variable;Group;Value
46;2021;60-64;Fuld effekt efter revaccination;incidence;tests;prevpos;3,277052e+04
46;2021;60-64;Første vaccination;antal;cases;notprevpos;6,000000e+00
46;2021;60-64;Første vaccination;antal;cases;prevpos;0,000000e+00
46;2021;60-64;Første vaccination;antal;personer;alle;1,551001e+03
46;2021;60-64;Første vaccination;antal;personer;notprevpos;1,362089e+03
46;2021;60-64;Første vaccination;antal;personer;prevpos;1,889120e+02
46;2021;60-64;Første vaccination;antal;tests;alle;2,550000e+02
46;2021;60-64;Første vaccination;antal;tests;notprevpos;2,150000e+02
46;2021;60-64;Første vaccination;antal;tests;prevpos;4,000000e+01
46;2021;60-64;Første vaccination;incidence;cases;alle;3,868000e+02
46;2021;60-64;Første vaccination;incidence;cases;notprevpos;4,405000e+02
46;2021;60-64;Første vaccination;incidence;tac;notprevpos;1,108739e+03
46;2021;60-64;Første vaccination;incidence;tests;alle;1,644100e+04
46;2021;60-64;Første vaccination;incidence;tests;notprevpos;1,578458e+04
46;2021;60-64;Første vaccination;incidence;tests;prevpos;2,117388e+04
46;2021;60-64;Ingen vaccination;antal;cases;notprevpos;1,040000e+02
46;2021;60-64;Ingen vaccination;antal;cases;prevpos;1,000000e+00
46;2021;60-64;Ingen vaccination;antal;personer;alle;1,725497e+04
46;2021;60-64;Ingen vaccination;antal;personer;notprevpos;1,616915e+04
46;2021;60-64;Ingen vaccination;antal;personer;prevpos;1,085820e+03
46;2021;60-64;Ingen vaccination;antal;tests;alle;2,232000e+03
46;2021;60-64;Ingen vaccination;antal;tests;notprevpos;2,004000e+03
46;2021;60-64;Ingen vaccination;antal;tests;prevpos;2,280000e+02
46;2021;60-64;Ingen vaccination;incidence;cases;alle;6,085000e+02
46;2021;60-64;Ingen vaccination;incidence;cases;notprevpos;6,432000e+02
46;2021;60-64;Ingen vaccination;incidence;tac;notprevpos;1,827010e+03
46;2021;60-64;Ingen vaccination;incidence;tests;alle;1,293540e+04
46;2021;60-64;Ingen vaccination;incidence;tests;notprevpos;1,239397e+04
46;2021;60-64;Ingen vaccination;incidence;tests;prevpos;2,099795e+04
47;2021;60-64;Anden vaccination;antal;cases;notprevpos;1,052000e+03
47;2021;60-64;Anden vaccination;antal;cases;prevpos;5,000000e+00
47;2021;60-64;Anden vaccination;antal;personer;alle;3,317452e+05
47;2021;60-64;Anden vaccination;antal;personer;notprevpos;3,174412e+05
47;2021;60-64;Anden vaccination;antal;personer;prevpos;1,430400e+04
47;2021;60-64;Anden vaccination;antal;tests;alle;6,350100e+04
47;2021;60-64;Anden vaccination;antal;tests;notprevpos;6,049000e+04
47;2021;60-64;Anden vaccination;antal;tests;prevpos;3,011000e+03
47;2021;60-64;Anden vaccination;incidence;cases;alle;3,186000e+02
47;2021;60-64;Anden vaccination;incidence;cases;notprevpos;3,314000e+02
47;2021;60-64;Anden vaccination;incidence;tac;notprevpos;7,591758e+02
47;2021;60-64;Anden vaccination;incidence;tests;alle;1,914150e+04
47;2021;60-64;Anden vaccination;incidence;tests;notprevpos;1,905550e+04
47;2021;60-64;Anden vaccination;incidence;tests;prevpos;2,105005e+04
47;2021;60-64;Fuld effekt efter primært forløb;antal;cases;notprevpos;1,017000e+03
47;2021;60-64;Fuld effekt efter primært forløb;antal;cases;prevpos;5,000000e+00
47;2021;60-64;Fuld effekt efter primært forløb;antal;personer;alle;2,997997e+05
47;2021;60-64;Fuld effekt efter primært forløb;antal;personer;notprevpos;2,870449e+05
47;2021;60-64;Fuld effekt efter primært forløb;antal;personer;prevpos;1,275486e+04
47;2021;60-64;Fuld effekt efter primært forløb;antal;tests;alle;5,374300e+04
47;2021;60-64;Fuld effekt efter primært forløb;antal;tests;notprevpos;5,127300e+04
47;2021;60-64;Fuld effekt efter primært forløb;antal;tests;prevpos;2,470000e+03
47;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;alle;3,409000e+02
47;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;notprevpos;3,543000e+02
47;2021;60-64;Fuld effekt efter primært forløb;incidence;tac;notprevpos;8,383043e+02
47;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;alle;1,792630e+04
47;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,786236e+04
47;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,936517e+04
47;2021;60-64;Fuld effekt efter revaccination;antal;cases;notprevpos;3,400000e+01
47;2021;60-64;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
47;2021;60-64;Fuld effekt efter revaccination;antal;personer;alle;3,166800e+04
47;2021;60-64;Fuld effekt efter revaccination;antal;personer;notprevpos;3,016859e+04
47;2021;60-64;Fuld effekt efter revaccination;antal;personer;prevpos;1,499409e+03
47;2021;60-64;Fuld effekt efter revaccination;antal;tests;alle;9,714000e+03
47;2021;60-64;Fuld effekt efter revaccination;antal;tests;notprevpos;9,177000e+03
47;2021;60-64;Fuld effekt efter revaccination;antal;tests;prevpos;5,370000e+02
47;2021;60-64;Fuld effekt efter revaccination;incidence;cases;alle;1,074000e+02
47;2021;60-64;Fuld effekt efter revaccination;incidence;cases;notprevpos;1,127000e+02
47;2021;60-64;Fuld effekt efter revaccination;incidence;tac;notprevpos;2,043389e+02
47;2021;60-64;Fuld effekt efter revaccination;incidence;tests;alle;3,067450e+04
47;2021;60-64;Fuld effekt efter revaccination;incidence;tests;notprevpos;3,041906e+04
47;2021;60-64;Fuld effekt efter revaccination;incidence;tests;prevpos;3,581412e+04
47;2021;60-64;Første vaccination;antal;cases;notprevpos;5,000000e+00
47;2021;60-64;Første vaccination;antal;cases;prevpos;0,000000e+00
47;2021;60-64;Første vaccination;antal;personer;alle;1,732003e+03
47;2021;60-64;Første vaccination;antal;personer;notprevpos;1,497903e+03
47;2021;60-64;Første vaccination;antal;personer;prevpos;2,341001e+02
47;2021;60-64;Første vaccination;antal;tests;alle;2,840000e+02
47;2021;60-64;Første vaccination;antal;tests;notprevpos;2,350000e+02
47;2021;60-64;Første vaccination;antal;tests;prevpos;4,900000e+01
47;2021;60-64;Første vaccination;incidence;cases;alle;2,887000e+02
47;2021;60-64;Første vaccination;incidence;cases;notprevpos;3,338000e+02
47;2021;60-64;Første vaccination;incidence;tac;notprevpos;8,427412e+02
47;2021;60-64;Første vaccination;incidence;tests;alle;1,639720e+04
47;2021;60-64;Første vaccination;incidence;tests;notprevpos;1,568860e+04
47;2021;60-64;Første vaccination;incidence;tests;prevpos;2,093122e+04
47;2021;60-64;Ingen vaccination;antal;cases;notprevpos;1,040000e+02
47;2021;60-64;Ingen vaccination;antal;cases;prevpos;1,000000e+00
47;2021;60-64;Ingen vaccination;antal;personer;alle;1,692001e+04
47;2021;60-64;Ingen vaccination;antal;personer;notprevpos;1,585849e+04
47;2021;60-64;Ingen vaccination;antal;personer;prevpos;1,061512e+03
47;2021;60-64;Ingen vaccination;antal;tests;alle;2,322000e+03
47;2021;60-64;Ingen vaccination;antal;tests;notprevpos;2,090000e+03
47;2021;60-64;Ingen vaccination;antal;tests;prevpos;2,320000e+02
47;2021;60-64;Ingen vaccination;incidence;cases;alle;6,206000e+02
47;2021;60-64;Ingen vaccination;incidence;cases;notprevpos;6,558000e+02
47;2021;60-64;Ingen vaccination;incidence;tac;notprevpos;1,806464e+03
47;2021;60-64;Ingen vaccination;incidence;tests;alle;1,372340e+04
47;2021;60-64;Ingen vaccination;incidence;tests;notprevpos;1,317906e+04
47;2021;60-64;Ingen vaccination;incidence;tests;prevpos;2,185562e+04
48;2021;60-64;Anden vaccination;antal;cases;notprevpos;1,209000e+03
48;2021;60-64;Anden vaccination;antal;cases;prevpos;6,000000e+00
48;2021;60-64;Anden vaccination;antal;personer;alle;3,318689e+05
48;2021;60-64;Anden vaccination;antal;personer;notprevpos;3,171563e+05
48;2021;60-64;Anden vaccination;antal;personer;prevpos;1,471255e+04
48;2021;60-64;Anden vaccination;antal;tests;alle;6,451100e+04
48;2021;60-64;Anden vaccination;antal;tests;notprevpos;6,145500e+04
48;2021;60-64;Anden vaccination;antal;tests;prevpos;3,056000e+03
48;2021;60-64;Anden vaccination;incidence;cases;alle;3,661000e+02
48;2021;60-64;Anden vaccination;incidence;cases;notprevpos;3,812000e+02
48;2021;60-64;Anden vaccination;incidence;tac;notprevpos;8,659862e+02
48;2021;60-64;Anden vaccination;incidence;tests;alle;1,943870e+04
48;2021;60-64;Anden vaccination;incidence;tests;notprevpos;1,937688e+04
48;2021;60-64;Anden vaccination;incidence;tests;prevpos;2,077138e+04
48;2021;60-64;Fuld effekt efter primært forløb;antal;cases;notprevpos;1,169000e+03
48;2021;60-64;Fuld effekt efter primært forløb;antal;cases;prevpos;6,000000e+00
48;2021;60-64;Fuld effekt efter primært forløb;antal;personer;alle;2,943398e+05
48;2021;60-64;Fuld effekt efter primært forløb;antal;personer;notprevpos;2,814155e+05
48;2021;60-64;Fuld effekt efter primært forløb;antal;personer;prevpos;1,292431e+04
48;2021;60-64;Fuld effekt efter primært forløb;antal;tests;alle;5,307300e+04
48;2021;60-64;Fuld effekt efter primært forløb;antal;tests;notprevpos;5,065000e+04
48;2021;60-64;Fuld effekt efter primært forløb;antal;tests;prevpos;2,423000e+03
48;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;alle;3,992000e+02
48;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;notprevpos;4,154000e+02
48;2021;60-64;Fuld effekt efter primært forløb;incidence;tac;notprevpos;9,791535e+02
48;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;alle;1,803120e+04
48;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,799830e+04
48;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,874762e+04
48;2021;60-64;Fuld effekt efter revaccination;antal;cases;notprevpos;4,000000e+01
48;2021;60-64;Fuld effekt efter revaccination;antal;cases;prevpos;0,000000e+00
48;2021;60-64;Fuld effekt efter revaccination;antal;personer;alle;3,722401e+04
48;2021;60-64;Fuld effekt efter revaccination;antal;personer;notprevpos;3,542958e+04
48;2021;60-64;Fuld effekt efter revaccination;antal;personer;prevpos;1,794426e+03
48;2021;60-64;Fuld effekt efter revaccination;antal;tests;alle;1,140700e+04
48;2021;60-64;Fuld effekt efter revaccination;antal;tests;notprevpos;1,077900e+04
48;2021;60-64;Fuld effekt efter revaccination;antal;tests;prevpos;6,280000e+02
48;2021;60-64;Fuld effekt efter revaccination;incidence;cases;alle;1,075000e+02
48;2021;60-64;Fuld effekt efter revaccination;incidence;cases;notprevpos;1,129000e+02
48;2021;60-64;Fuld effekt efter revaccination;incidence;tac;notprevpos;2,046858e+02
48;2021;60-64;Fuld effekt efter revaccination;incidence;tests;alle;3,064420e+04
48;2021;60-64;Fuld effekt efter revaccination;incidence;tests;notprevpos;3,042373e+04
48;2021;60-64;Fuld effekt efter revaccination;incidence;tests;prevpos;3,499726e+04
48;2021;60-64;Første vaccination;antal;cases;notprevpos;9,000000e+00
48;2021;60-64;Første vaccination;antal;cases;prevpos;0,000000e+00
48;2021;60-64;Første vaccination;antal;personer;alle;1,830997e+03
48;2021;60-64;Første vaccination;antal;personer;notprevpos;1,583949e+03
48;2021;60-64;Første vaccination;antal;personer;prevpos;2,470473e+02
48;2021;60-64;Første vaccination;antal;tests;alle;3,120000e+02
48;2021;60-64;Første vaccination;antal;tests;notprevpos;2,580000e+02
48;2021;60-64;Første vaccination;antal;tests;prevpos;5,400000e+01
48;2021;60-64;Første vaccination;incidence;cases;alle;4,915000e+02
48;2021;60-64;Første vaccination;incidence;cases;notprevpos;5,682000e+02
48;2021;60-64;Første vaccination;incidence;tac;notprevpos;1,407868e+03
48;2021;60-64;Første vaccination;incidence;tests;alle;1,703990e+04
48;2021;60-64;Første vaccination;incidence;tests;notprevpos;1,628840e+04
48;2021;60-64;Første vaccination;incidence;tests;prevpos;2,185816e+04
48;2021;60-64;Ingen vaccination;antal;cases;notprevpos;9,500000e+01
48;2021;60-64;Ingen vaccination;antal;cases;prevpos;1,000000e+00
48;2021;60-64;Ingen vaccination;antal;personer;alle;1,664300e+04
48;2021;60-64;Ingen vaccination;antal;personer;notprevpos;1,557122e+04
48;2021;60-64;Ingen vaccination;antal;personer;prevpos;1,071780e+03
48;2021;60-64;Ingen vaccination;antal;tests;alle;2,379000e+03
48;2021;60-64;Ingen vaccination;antal;tests;notprevpos;2,140000e+03
48;2021;60-64;Ingen vaccination;antal;tests;prevpos;2,390000e+02
48;2021;60-64;Ingen vaccination;incidence;cases;alle;5,768000e+02
48;2021;60-64;Ingen vaccination;incidence;cases;notprevpos;6,101000e+02
48;2021;60-64;Ingen vaccination;incidence;tac;notprevpos;1,645718e+03
48;2021;60-64;Ingen vaccination;incidence;tests;alle;1,429430e+04
48;2021;60-64;Ingen vaccination;incidence;tests;notprevpos;1,374331e+04
48;2021;60-64;Ingen vaccination;incidence;tests;prevpos;2,229936e+04
49;2021;60-64;Anden vaccination;antal;cases;notprevpos;1,605000e+03
49;2021;60-64;Anden vaccination;antal;cases;prevpos;6,000000e+00
49;2021;60-64;Anden vaccination;antal;personer;alle;3,321384e+05
49;2021;60-64;Anden vaccination;antal;personer;notprevpos;3,167555e+05
49;2021;60-64;Anden vaccination;antal;personer;prevpos;1,538292e+04
49;2021;60-64;Anden vaccination;antal;tests;alle;6,485600e+04
49;2021;60-64;Anden vaccination;antal;tests;notprevpos;6,161100e+04
49;2021;60-64;Anden vaccination;antal;tests;prevpos;3,245000e+03
49;2021;60-64;Anden vaccination;incidence;cases;alle;4,850000e+02
49;2021;60-64;Anden vaccination;incidence;cases;notprevpos;5,067000e+02
49;2021;60-64;Anden vaccination;incidence;tac;notprevpos;1,148904e+03
49;2021;60-64;Anden vaccination;incidence;tests;alle;1,952680e+04
49;2021;60-64;Anden vaccination;incidence;tests;notprevpos;1,945065e+04
49;2021;60-64;Anden vaccination;incidence;tests;prevpos;2,109483e+04
49;2021;60-64;Fuld effekt efter primært forløb;antal;cases;notprevpos;1,528000e+03
49;2021;60-64;Fuld effekt efter primært forløb;antal;cases;prevpos;5,000000e+00
49;2021;60-64;Fuld effekt efter primært forløb;antal;personer;alle;2,899741e+05
49;2021;60-64;Fuld effekt efter primært forløb;antal;personer;notprevpos;2,767615e+05
49;2021;60-64;Fuld effekt efter primært forløb;antal;personer;prevpos;1,321268e+04
49;2021;60-64;Fuld effekt efter primært forløb;antal;tests;alle;5,100500e+04
49;2021;60-64;Fuld effekt efter primært forløb;antal;tests;notprevpos;4,854900e+04
49;2021;60-64;Fuld effekt efter primært forløb;antal;tests;prevpos;2,456000e+03
49;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;alle;5,287000e+02
49;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;notprevpos;5,521000e+02
49;2021;60-64;Fuld effekt efter primært forløb;incidence;tac;notprevpos;1,318197e+03
49;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;alle;1,758950e+04
49;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,754182e+04
49;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,858821e+04
49;2021;60-64;Fuld effekt efter revaccination;antal;cases;notprevpos;7,300000e+01
49;2021;60-64;Fuld effekt efter revaccination;antal;cases;prevpos;1,000000e+00
49;2021;60-64;Fuld effekt efter revaccination;antal;personer;alle;4,171303e+04
49;2021;60-64;Fuld effekt efter revaccination;antal;personer;notprevpos;3,960933e+04
49;2021;60-64;Fuld effekt efter revaccination;antal;personer;prevpos;2,103699e+03
49;2021;60-64;Fuld effekt efter revaccination;antal;tests;alle;1,379500e+04
49;2021;60-64;Fuld effekt efter revaccination;antal;tests;notprevpos;1,301900e+04
49;2021;60-64;Fuld effekt efter revaccination;antal;tests;prevpos;7,760000e+02
49;2021;60-64;Fuld effekt efter revaccination;incidence;cases;alle;1,774000e+02
49;2021;60-64;Fuld effekt efter revaccination;incidence;cases;notprevpos;1,843000e+02
49;2021;60-64;Fuld effekt efter revaccination;incidence;tac;notprevpos;3,214662e+02
49;2021;60-64;Fuld effekt efter revaccination;incidence;tests;alle;3,307120e+04
49;2021;60-64;Fuld effekt efter revaccination;incidence;tests;notprevpos;3,286852e+04
49;2021;60-64;Fuld effekt efter revaccination;incidence;tests;prevpos;3,688741e+04
49;2021;60-64;Første vaccination;antal;cases;notprevpos;9,000000e+00
49;2021;60-64;Første vaccination;antal;cases;prevpos;0,000000e+00
49;2021;60-64;Første vaccination;antal;personer;alle;1,809005e+03
49;2021;60-64;Første vaccination;antal;personer;notprevpos;1,560062e+03
49;2021;60-64;Første vaccination;antal;personer;prevpos;2,489428e+02
49;2021;60-64;Første vaccination;antal;tests;alle;3,000000e+02
49;2021;60-64;Første vaccination;antal;tests;notprevpos;2,420000e+02
49;2021;60-64;Første vaccination;antal;tests;prevpos;5,800000e+01
49;2021;60-64;Første vaccination;incidence;cases;alle;4,975000e+02
49;2021;60-64;Første vaccination;incidence;cases;notprevpos;5,769000e+02
49;2021;60-64;Første vaccination;incidence;tac;notprevpos;1,464751e+03
49;2021;60-64;Første vaccination;incidence;tests;alle;1,658370e+04
49;2021;60-64;Første vaccination;incidence;tests;notprevpos;1,551220e+04
49;2021;60-64;Første vaccination;incidence;tests;prevpos;2,329852e+04
49;2021;60-64;Ingen vaccination;antal;cases;notprevpos;1,270000e+02
49;2021;60-64;Ingen vaccination;antal;cases;prevpos;1,000000e+00
49;2021;60-64;Ingen vaccination;antal;personer;alle;1,636298e+04
49;2021;60-64;Ingen vaccination;antal;personer;notprevpos;1,527544e+04
49;2021;60-64;Ingen vaccination;antal;personer;prevpos;1,087540e+03
49;2021;60-64;Ingen vaccination;antal;tests;alle;2,263000e+03
49;2021;60-64;Ingen vaccination;antal;tests;notprevpos;2,031000e+03
49;2021;60-64;Ingen vaccination;antal;tests;prevpos;2,320000e+02
49;2021;60-64;Ingen vaccination;incidence;cases;alle;7,823000e+02
49;2021;60-64;Ingen vaccination;incidence;cases;notprevpos;8,314000e+02
49;2021;60-64;Ingen vaccination;incidence;tac;notprevpos;2,280090e+03
49;2021;60-64;Ingen vaccination;incidence;tests;alle;1,383000e+04
49;2021;60-64;Ingen vaccination;incidence;tests;notprevpos;1,329585e+04
49;2021;60-64;Ingen vaccination;incidence;tests;prevpos;2,133255e+04
50;2021;60-64;Anden vaccination;antal;cases;notprevpos;2,452000e+03
50;2021;60-64;Anden vaccination;antal;cases;prevpos;5,000000e+01
50;2021;60-64;Anden vaccination;antal;personer;alle;3,324520e+05
50;2021;60-64;Anden vaccination;antal;personer;notprevpos;3,163055e+05
50;2021;60-64;Anden vaccination;antal;personer;prevpos;1,614651e+04
50;2021;60-64;Anden vaccination;antal;tests;alle;6,362200e+04
50;2021;60-64;Anden vaccination;antal;tests;notprevpos;6,041500e+04
50;2021;60-64;Anden vaccination;antal;tests;prevpos;3,207000e+03
50;2021;60-64;Anden vaccination;incidence;cases;alle;7,526000e+02
50;2021;60-64;Anden vaccination;incidence;cases;notprevpos;7,752000e+02
50;2021;60-64;Anden vaccination;incidence;tac;notprevpos;1,773759e+03
50;2021;60-64;Anden vaccination;incidence;tests;alle;1,913720e+04
50;2021;60-64;Anden vaccination;incidence;tests;notprevpos;1,910021e+04
50;2021;60-64;Anden vaccination;incidence;tests;prevpos;1,986188e+04
50;2021;60-64;Fuld effekt efter primært forløb;antal;cases;notprevpos;2,260000e+03
50;2021;60-64;Fuld effekt efter primært forløb;antal;cases;prevpos;4,100000e+01
50;2021;60-64;Fuld effekt efter primært forløb;antal;personer;alle;2,855607e+05
50;2021;60-64;Fuld effekt efter primært forløb;antal;personer;notprevpos;2,718961e+05
50;2021;60-64;Fuld effekt efter primært forløb;antal;personer;prevpos;1,366463e+04
50;2021;60-64;Fuld effekt efter primært forløb;antal;tests;alle;4,754100e+04
50;2021;60-64;Fuld effekt efter primært forløb;antal;tests;notprevpos;4,525600e+04
50;2021;60-64;Fuld effekt efter primært forløb;antal;tests;prevpos;2,285000e+03
50;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;alle;8,058000e+02
50;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;notprevpos;8,312000e+02
50;2021;60-64;Fuld effekt efter primært forløb;incidence;tac;notprevpos;2,037365e+03
50;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;alle;1,664830e+04
50;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,664460e+04
50;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,672200e+04
50;2021;60-64;Fuld effekt efter revaccination;antal;cases;notprevpos;1,870000e+02
50;2021;60-64;Fuld effekt efter revaccination;antal;cases;prevpos;8,000000e+00
50;2021;60-64;Fuld effekt efter revaccination;antal;personer;alle;4,627195e+04
50;2021;60-64;Fuld effekt efter revaccination;antal;personer;notprevpos;4,388641e+04
50;2021;60-64;Fuld effekt efter revaccination;antal;personer;prevpos;2,385539e+03
50;2021;60-64;Fuld effekt efter revaccination;antal;tests;alle;1,599700e+04
50;2021;60-64;Fuld effekt efter revaccination;antal;tests;notprevpos;1,509500e+04
50;2021;60-64;Fuld effekt efter revaccination;antal;tests;prevpos;9,020000e+02
50;2021;60-64;Fuld effekt efter revaccination;incidence;cases;alle;4,214000e+02
50;2021;60-64;Fuld effekt efter revaccination;incidence;cases;notprevpos;4,261000e+02
50;2021;60-64;Fuld effekt efter revaccination;incidence;tac;notprevpos;7,265408e+02
50;2021;60-64;Fuld effekt efter revaccination;incidence;tests;alle;3,457170e+04
50;2021;60-64;Fuld effekt efter revaccination;incidence;tests;notprevpos;3,439561e+04
50;2021;60-64;Fuld effekt efter revaccination;incidence;tests;prevpos;3,781116e+04
50;2021;60-64;Første vaccination;antal;cases;notprevpos;1,200000e+01
50;2021;60-64;Første vaccination;antal;cases;prevpos;0,000000e+00
50;2021;60-64;Første vaccination;antal;personer;alle;1,731997e+03
50;2021;60-64;Første vaccination;antal;personer;notprevpos;1,518027e+03
50;2021;60-64;Første vaccination;antal;personer;prevpos;2,139709e+02
50;2021;60-64;Første vaccination;antal;tests;alle;2,880000e+02
50;2021;60-64;Første vaccination;antal;tests;notprevpos;2,370000e+02
50;2021;60-64;Første vaccination;antal;tests;prevpos;5,100000e+01
50;2021;60-64;Første vaccination;incidence;cases;alle;6,928000e+02
50;2021;60-64;Første vaccination;incidence;cases;notprevpos;7,905000e+02
50;2021;60-64;Første vaccination;incidence;tac;notprevpos;2,000633e+03
50;2021;60-64;Første vaccination;incidence;tests;alle;1,662820e+04
50;2021;60-64;Første vaccination;incidence;tests;notprevpos;1,561238e+04
50;2021;60-64;Første vaccination;incidence;tests;prevpos;2,383502e+04
50;2021;60-64;Ingen vaccination;antal;cases;notprevpos;1,470000e+02
50;2021;60-64;Ingen vaccination;antal;cases;prevpos;2,000000e+00
50;2021;60-64;Ingen vaccination;antal;personer;alle;1,608895e+04
50;2021;60-64;Ingen vaccination;antal;personer;notprevpos;1,497250e+04
50;2021;60-64;Ingen vaccination;antal;personer;prevpos;1,116449e+03
50;2021;60-64;Ingen vaccination;antal;tests;alle;2,104000e+03
50;2021;60-64;Ingen vaccination;antal;tests;notprevpos;1,906000e+03
50;2021;60-64;Ingen vaccination;antal;tests;prevpos;1,980000e+02
50;2021;60-64;Ingen vaccination;incidence;cases;alle;9,261000e+02
50;2021;60-64;Ingen vaccination;incidence;cases;notprevpos;9,818000e+02
50;2021;60-64;Ingen vaccination;incidence;tac;notprevpos;2,751748e+03
50;2021;60-64;Ingen vaccination;incidence;tests;alle;1,307730e+04
50;2021;60-64;Ingen vaccination;incidence;tests;notprevpos;1,273001e+04
50;2021;60-64;Ingen vaccination;incidence;tests;prevpos;1,773481e+04
51;2021;60-64;Anden vaccination;antal;cases;notprevpos;2,836000e+03
51;2021;60-64;Anden vaccination;antal;cases;prevpos;7,800000e+01
51;2021;60-64;Anden vaccination;antal;personer;alle;3,324823e+05
51;2021;60-64;Anden vaccination;antal;personer;notprevpos;3,153564e+05
51;2021;60-64;Anden vaccination;antal;personer;prevpos;1,712589e+04
51;2021;60-64;Anden vaccination;antal;tests;alle;6,172600e+04
51;2021;60-64;Anden vaccination;antal;tests;notprevpos;5,844500e+04
51;2021;60-64;Anden vaccination;antal;tests;prevpos;3,281000e+03
51;2021;60-64;Anden vaccination;incidence;cases;alle;8,764000e+02
51;2021;60-64;Anden vaccination;incidence;cases;notprevpos;8,993000e+02
51;2021;60-64;Anden vaccination;incidence;tac;notprevpos;2,088968e+03
51;2021;60-64;Anden vaccination;incidence;tests;alle;1,856520e+04
51;2021;60-64;Anden vaccination;incidence;tests;notprevpos;1,853300e+04
51;2021;60-64;Anden vaccination;incidence;tests;prevpos;1,915813e+04
51;2021;60-64;Fuld effekt efter primært forløb;antal;cases;notprevpos;2,401000e+03
51;2021;60-64;Fuld effekt efter primært forløb;antal;cases;prevpos;5,300000e+01
51;2021;60-64;Fuld effekt efter primært forløb;antal;personer;alle;2,786163e+05
51;2021;60-64;Fuld effekt efter primært forløb;antal;personer;notprevpos;2,643691e+05
51;2021;60-64;Fuld effekt efter primært forløb;antal;personer;prevpos;1,424718e+04
51;2021;60-64;Fuld effekt efter primært forløb;antal;tests;alle;4,354800e+04
51;2021;60-64;Fuld effekt efter primært forløb;antal;tests;notprevpos;4,138700e+04
51;2021;60-64;Fuld effekt efter primært forløb;antal;tests;prevpos;2,161000e+03
51;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;alle;8,808000e+02
51;2021;60-64;Fuld effekt efter primært forløb;incidence;cases;notprevpos;9,082000e+02
51;2021;60-64;Fuld effekt efter primært forløb;incidence;tac;notprevpos;2,295381e+03
51;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;alle;1,563010e+04
51;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;notprevpos;1,565501e+04
51;2021;60-64;Fuld effekt efter primært forløb;incidence;tests;prevpos;1,516792e+04
51;2021;60-64;Fuld effekt efter revaccination;antal;cases;notprevpos;4,320000e+02
51;2021;60-64;Fuld effekt efter revaccination;antal;cases;prevpos;2,500000e+01
51;2021;60-64;Fuld effekt efter revaccination;antal;personer;alle;5,320300e+04
51;2021;60-64;Fuld effekt efter revaccination;antal;personer;notprevpos;5,042017e+04
51;2021;60-64;Fuld effekt efter revaccination;antal;personer;prevpos;2,782827e+03
51;2021;60-64;Fuld effekt efter revaccination;antal;tests;alle;1,810200e+04
51;2021;60-64;Fuld effekt efter revaccination;antal;tests;notprevpos;1,700700e+04
51;2021;60-64;Fuld effekt efter revaccination;antal;tests;prevpos;1,095000e+03
51;2021;60-64;Fuld effekt efter revaccination;incidence;cases;alle;8,590000e+02
51;2021;60-64;Fuld effekt efter revaccination;incidence;cases;notprevpos;8,568000e+02
51;2021;60-64;Fuld effekt efter revaccination;incidence;tac;notprevpos;1,475257e+03
51;2021;60-64;Fuld effekt efter revaccination;incidence;tests;alle;3,402440e+04
51;2021;60-64;Fuld effekt efter revaccination;incidence;tests;notprevpos;3,373055e+04
51;2021;60-64;Fuld effekt efter revaccination;incidence;tests;prevpos;3,934847e+04
51;2021;60-64;Første vaccination;antal;cases;notprevpos;1,000000e+01
51;2021;60-64;Første vaccination;antal;cases;prevpos;3,000000e+00
51;2021;60-64;Første vaccination;antal;personer;alle;1,647002e+03
51;2021;60-64;Første vaccination;antal;personer;notprevpos;1,448016e+03
51;2021;60-64;Første vaccination;antal;personer;prevpos;1,989856e+02
51;2021;60-64;Første vaccination;antal;tests;alle;2,380000e+02
51;2021;60-64;Første vaccination;antal;tests;notprevpos;2,000000e+02
51;2021;60-64;Første vaccination;antal;tests;prevpos;3,800000e+01
51;2021;60-64;Første vaccination;incidence;cases;alle;7,893000e+02
