Date;name;daily;ra
2021-10-14;Index;3,28263940239900e-01;3,74594472707487e-01
2021-10-14;Admitted;2,30000000000000e+01;2,34285714285714e+01
2021-10-14;Deaths;1,00000000000000e+00;2,28571428571429e+00
2021-10-15;Positive;6,57000000000000e+02;7,47571428571429e+02
2021-10-15;Tested;5,32910000000000e+04;4,97124285714286e+04
2021-10-15;Percent;1,23285357752716e+00;1,53751803503107e+00
2021-10-15;Index;3,22780775514097e-01;3,90297684414147e-01
2021-10-15;Admitted;2,90000000000000e+01;2,61428571428571e+01
2021-10-15;Deaths;2,00000000000000e+00;2,14285714285714e+00
2021-10-16;Positive;6,04000000000000e+02;7,99285714285714e+02
2021-10-16;Tested;3,72590000000000e+04;4,99524285714286e+04
2021-10-16;Percent;1,62108483856249e+00;1,62993031820947e+00
2021-10-16;Index;3,81219495593694e-01;4,14870158624531e-01
2021-10-16;Admitted;2,40000000000000e+01;2,74285714285714e+01
2021-10-16;Deaths;3,00000000000000e+00;2,57142857142857e+00
2021-10-17;Positive;7,18000000000000e+02;8,76142857142857e+02
2021-10-17;Tested;3,82280000000000e+04;5,20017142857143e+04
2021-10-17;Percent;1,87820445746573e+00;1,70108189874564e+00
2021-10-17;Index;4,45099739500095e-01;4,38816742237123e-01
2021-10-17;Admitted;2,00000000000000e+01;2,74285714285714e+01
2021-10-17;Deaths;4,00000000000000e+00;2,28571428571429e+00
2021-10-18;Positive;9,67000000000000e+02;9,66000000000000e+02
2021-10-18;Tested;5,07340000000000e+04;5,48508571428571e+04
2021-10-18;Percent;1,90601963180510e+00;1,76680145586760e+00
2021-10-18;Index;4,91719125847746e-01;4,62537620798234e-01
2021-10-18;Admitted;3,60000000000000e+01;2,90000000000000e+01
2021-10-18;Deaths;1,00000000000000e+00;2,42857142857143e+00
2021-10-19;Positive;1,12400000000000e+03;1,05014285714286e+03
2021-10-19;Tested;5,20300000000000e+04;5,67371428571428e+04
2021-10-19;Percent;2,16029213915049e+00;1,85836881616823e+00
2021-10-19;Index;5,61550260574807e-01;4,91323648251582e-01
2021-10-19;Admitted;2,20000000000000e+01;3,08571428571429e+01
2021-10-19;Deaths;3,00000000000000e+00;2,28571428571429e+00
2021-10-20;Positive;1,28900000000000e+03;1,13542857142857e+03
2021-10-20;Tested;6,67220000000000e+04;5,88032857142857e+04
2021-10-20;Percent;1,93189652588352e+00;1,95850374073713e+00
2021-10-20;Index;5,41083858389524e-01;5,22937772754188e-01
2021-10-20;Admitted;3,80000000000000e+01;3,21428571428571e+01
2021-10-20;Deaths;2,00000000000000e+00;2,00000000000000e+00
2021-10-21;Positive;1,40300000000000e+03;1,23900000000000e+03
2021-10-21;Tested;8,56920000000000e+04;6,29874285714286e+04
2021-10-21;Percent;1,63725902067871e+00;1,99550874824908e+00
2021-10-21;Index;4,94310090167674e-01;5,45170235231311e-01
2021-10-21;Admitted;3,40000000000000e+01;3,54285714285714e+01
2021-10-21;Deaths;2,00000000000000e+00;1,42857142857143e+00
2021-10-22;Positive;1,24600000000000e+03;1,33285714285714e+03
2021-10-22;Tested;6,64950000000000e+04;6,74781428571428e+04
2021-10-22;Percent;1,87382509963155e+00;2,00556515268767e+00
2021-10-22;Index;5,24282967687531e-01;5,59101440364524e-01
2021-10-22;Admitted;4,20000000000000e+01;3,55714285714286e+01
2021-10-22;Deaths;1,00000000000000e+00;1,85714285714286e+00
2021-10-23;Positive;1,20100000000000e+03;1,44500000000000e+03
2021-10-23;Tested;5,17220000000000e+04;7,17015714285714e+04
2021-10-23;Percent;2,32202931054484e+00;2,03118524940024e+00
2021-10-23;Index;6,02518367111939e-01;5,78316772677946e-01
2021-10-23;Admitted;3,30000000000000e+01;3,75714285714286e+01
2021-10-23;Deaths;1,00000000000000e+00;1,85714285714286e+00
2021-10-24;Positive;1,44300000000000e+03;1,52214285714286e+03
2021-10-24;Tested;6,75170000000000e+04;7,41494285714286e+04
2021-10-24;Percent;2,13723951004932e+00;2,06678488931272e+00
2021-10-24;Index;6,00726976839957e-01;5,94481739346953e-01
2021-10-24;Admitted;4,30000000000000e+01;3,98571428571429e+01
2021-10-24;Deaths;0,00000000000000e+00;1,85714285714286e+00
2021-10-25;Positive;1,62400000000000e+03;1,57528571428571e+03
2021-10-25;Tested;8,21690000000000e+04;7,68891428571429e+04
2021-10-25;Percent;1,97641446287529e+00;2,07468670857388e+00
2021-10-25;Index;5,89237561780233e-01;6,01427196117913e-01
2021-10-25;Admitted;3,70000000000000e+01;4,11428571428571e+01
2021-10-25;Deaths;4,00000000000000e+00;1,71428571428571e+00
2021-10-26;Positive;1,90900000000000e+03;1,62885714285714e+03
2021-10-26;Tested;8,15940000000000e+04;8,06434285714286e+04
2021-10-26;Percent;2,33963281613844e+00;2,05660282880590e+00
2021-10-26;Index;6,96057586768761e-01;6,03705813265744e-01
2021-10-26;Admitted;3,60000000000000e+01;4,20000000000000e+01
2021-10-26;Deaths;3,00000000000000e+00;2,14285714285714e+00
2021-10-27;Positive;1,82900000000000e+03;1,65842857142857e+03
2021-10-27;Tested;8,38570000000000e+04;8,26770000000000e+04
2021-10-27;Percent;2,18109400527088e+00;2,02984494707862e+00
2021-10-27;Index;6,54238625072579e-01;6,02749874206770e-01
2021-10-27;Admitted;5,40000000000000e+01;4,34285714285714e+01
2021-10-27;Deaths;2,00000000000000e+00;2,42857142857143e+00
2021-10-28;Positive;1,77500000000000e+03;1,69657142857143e+03
2021-10-28;Tested;1,04870000000000e+05;8,45198571428571e+04
2021-10-28;Percent;1,69257175550682e+00;2,02829873940107e+00
2021-10-28;Index;5,42928287564390e-01;6,06913511158883e-01
2021-10-28;Admitted;4,30000000000000e+01;4,38571428571429e+01
2021-10-28;Deaths;1,00000000000000e+00;2,71428571428571e+00
2021-10-29;Positive;1,62100000000000e+03;1,78157142857143e+03
2021-10-29;Tested;9,27750000000000e+04;8,90290000000000e+04
2021-10-29;Percent;1,74723794125573e+00;2,02467679011610e+00
2021-10-29;Index;5,40233287722348e-01;6,14345837557863e-01
2021-10-29;Admitted;4,80000000000000e+01;4,75714285714286e+01
2021-10-29;Deaths;4,00000000000000e+00;2,14285714285714e+00
2021-10-30;Positive;1,40800000000000e+03;1,84142857142857e+03
2021-10-30;Tested;6,59570000000000e+04;9,34980000000000e+04
2021-10-30;Percent;2,13472413845384e+00;1,98507523470970e+00
2021-10-30;Index;5,95826793699118e-01;6,11527722831489e-01
2021-10-30;Admitted;4,30000000000000e+01;5,08571428571429e+01
2021-10-30;Deaths;3,00000000000000e+00;2,14285714285714e+00
2021-10-31;Positive;1,71000000000000e+03;1,91028571428571e+03
2021-10-31;Tested;8,04170000000000e+04;9,69020000000000e+04
2021-10-31;Percent;2,12641605630650e+00;1,98007240508414e+00
2021-10-31;Index;6,29872435504749e-01;6,17192357459133e-01
2021-10-31;Admitted;4,60000000000000e+01;5,04285714285714e+01
2021-10-31;Deaths;2,00000000000000e+00;2,28571428571429e+00
2021-11-01;Positive;2,21900000000000e+03;1,99242857142857e+03
2021-11-01;Tested;1,13733000000000e+05;1,01402428571429e+05
2021-11-01;Percent;1,95106081788047e+00;1,98445001228359e+00
2021-11-01;Index;6,41263846573098e-01;6,25070919042534e-01
2021-11-01;Admitted;6,30000000000000e+01;5,31428571428571e+01
2021-11-01;Deaths;0,00000000000000e+00;3,28571428571429e+00
2021-11-02;Positive;2,32800000000000e+03;2,07828571428571e+03
2021-11-02;Tested;1,12877000000000e+05;1,05402000000000e+05
2021-11-02;Percent;2,06242192829363e+00;1,99767750985713e+00
2021-11-02;Index;6,76330783684137e-01;6,35851578233723e-01
2021-11-02;Admitted;5,90000000000000e+01;5,31428571428571e+01
2021-11-02;Deaths;3,00000000000000e+00;3,14285714285714e+00
2021-11-03;Positive;2,31100000000000e+03;2,15757142857143e+03
2021-11-03;Tested;1,07685000000000e+05;1,07948285714286e+05
2021-11-03;Percent;2,14607419789200e+00;2,02743310898922e+00
2021-11-03;Index;6,93891067466092e-01;6,51107268447444e-01
2021-11-03;Admitted;5,10000000000000e+01;5,32857142857143e+01
2021-11-03;Deaths;3,00000000000000e+00;3,28571428571429e+00
2021-11-04;Positive;2,35000000000000e+03;2,28228571428571e+03
2021-11-04;Tested;1,36373000000000e+05;1,11701714285714e+05
2021-11-04;Percent;1,72321500590293e+00;2,06951798766636e+00
2021-11-04;Index;5,98078218648193e-01;6,72641423375106e-01
2021-11-04;Admitted;6,20000000000000e+01;5,47142857142857e+01
2021-11-04;Deaths;8,00000000000000e+00;3,57142857142857e+00
2021-11-05;Positive;2,22200000000000e+03;2,44057142857143e+03
2021-11-05;Tested;1,20772000000000e+05;1,15785000000000e+05
2021-11-05;Percent;1,83983042427053e+00;2,12476007332938e+00
2021-11-05;Index;6,15697902060675e-01;6,98434749918672e-01
2021-11-05;Admitted;4,80000000000000e+01;5,47142857142857e+01
2021-11-05;Deaths;3,00000000000000e+00;3,71428571428571e+00
2021-11-06;Positive;1,96300000000000e+03;2,61400000000000e+03
2021-11-06;Tested;8,37810000000000e+04;1,22348285714286e+05
2021-11-06;Percent;2,34301333237846e+00;2,14872804187275e+00
2021-11-06;Index;7,02616625195162e-01;7,17564969252281e-01
2021-11-06;Admitted;4,40000000000000e+01;5,37142857142857e+01
2021-11-06;Deaths;4,00000000000000e+00;3,71428571428571e+00
2021-11-07;Positive;2,58300000000000e+03;2,78414285714286e+03
2021-11-07;Tested;1,06691000000000e+05;1,27980142857143e+05
2021-11-07;Percent;2,42101020704652e+00;2,18222657637655e+00
2021-11-07;Index;7,80611519998385e-01;7,39183658705852e-01
2021-11-07;Admitted;5,60000000000000e+01;5,61428571428571e+01
2021-11-07;Deaths;4,00000000000000e+00;3,85714285714286e+00
2021-11-08;Positive;3,32700000000000e+03;2,93842857142857e+03
2021-11-08;Tested;1,42316000000000e+05;1,34135428571429e+05
2021-11-08;Percent;2,33775541752157e+00;2,20909435036571e+00
2021-11-08;Index;8,21817132378059e-01;7,56644704761450e-01
2021-11-08;Admitted;6,30000000000000e+01;5,65714285714286e+01
2021-11-08;Deaths;1,00000000000000e+00;3,28571428571429e+00
2021-11-09;Positive;3,54200000000000e+03;3,04442857142857e+03
2021-11-09;Tested;1,58820000000000e+05;1,37733000000000e+05
2021-11-09;Percent;2,23019770809722e+00;2,23637041923782e+00
2021-11-09;Index;8,10242319019397e-01;7,71448519306750e-01
2021-11-09;Admitted;5,20000000000000e+01;6,07142857142857e+01
2021-11-09;Deaths;3,00000000000000e+00;3,71428571428571e+00
2021-11-10;Positive;3,50200000000000e+03;3,17585714285714e+03
2021-11-10;Tested;1,47108000000000e+05;1,41285285714286e+05
2021-11-10;Percent;2,38056393941866e+00;2,28073247574990e+00
2021-11-10;Index;8,45221893641096e-01;7,93969707560583e-01
2021-11-10;Admitted;6,80000000000000e+01;6,34285714285714e+01
2021-11-10;Deaths;4,00000000000000e+00;4,42857142857143e+00
2021-11-11;Positive;3,43000000000000e+03;3,24314285714286e+03
2021-11-11;Tested;1,79460000000000e+05;1,43174714285714e+05
2021-11-11;Percent;1,91128942382704e+00;2,29869694760675e+00
2021-11-11;Index;7,20305541037376e-01;8,03947673568287e-01
2021-11-11;Admitted;6,50000000000000e+01;6,50000000000000e+01
2021-11-11;Deaths;4,00000000000000e+00;4,71428571428571e+00
2021-11-12;Positive;2,96400000000000e+03;3,40928571428571e+03
2021-11-12;Tested;1,45955000000000e+05;1,45758857142857e+05
2021-11-12;Percent;2,03076290637525e+00;2,36461254718500e+00
2021-11-12;Index;7,19324603877774e-01;8,32257377282194e-01
2021-11-12;Admitted;7,70000000000000e+01;6,82857142857143e+01
2021-11-12;Deaths;6,00000000000000e+00;5,85714285714286e+00
2021-11-13;Positive;2,88300000000000e+03;3,48871428571429e+03
2021-11-13;Tested;1,08647000000000e+05;1,45908000000000e+05
2021-11-13;Percent;2,65354772796304e+00;2,41221700525360e+00
2021-11-13;Index;8,60264942971994e-01;8,49814089093850e-01
2021-11-13;Admitted;6,30000000000000e+01;7,25714285714286e+01
2021-11-13;Deaths;9,00000000000000e+00;6,00000000000000e+00
2021-11-14;Positive;3,05400000000000e+03;3,54800000000000e+03
2021-11-14;Tested;1,19917000000000e+05;1,46954714285714e+05
2021-11-14;Percent;2,54676151004445e+00;2,43447103539654e+00
2021-11-14;Index;8,50457282052312e-01;8,59605071619282e-01
2021-11-14;Admitted;6,70000000000000e+01;7,38571428571429e+01
2021-11-14;Deaths;6,00000000000000e+00;5,85714285714286e+00
2021-11-15;Positive;4,49000000000000e+03;3,65071428571429e+03
2021-11-15;Tested;1,60405000000000e+05;1,47553000000000e+05
2021-11-15;Percent;2,79916461456937e+00;2,48417444307475e+00
2021-11-15;Index;1,01998505837541e+00;8,79181424610713e-01
2021-11-15;Admitted;8,60000000000000e+01;7,55714285714286e+01
2021-11-15;Deaths;9,00000000000000e+00;6,42857142857143e+00
2021-11-16;Positive;4,09800000000000e+03;3,81028571428571e+03
2021-11-16;Tested;1,59864000000000e+05;1,50192857142857e+05
2021-11-16;Percent;2,56342891457739e+00;2,54861500216411e+00
2021-11-16;Index;9,33139301700990e-01;9,06579831771065e-01
2021-11-16;Admitted;8,20000000000000e+01;7,57142857142857e+01
2021-11-16;Deaths;4,00000000000000e+00;6,71428571428571e+00
2021-11-17;Positive;3,91700000000000e+03;3,92571428571429e+03
2021-11-17;Tested;1,54435000000000e+05;1,52306285714286e+05
2021-11-17;Percent;2,53634215041927e+00;2,59669281714398e+00
2021-11-17;Index;9,13758771319122e-01;9,27572782666407e-01
2021-11-17;Admitted;7,70000000000000e+01;7,85714285714286e+01
2021-11-17;Deaths;3,00000000000000e+00;6,00000000000000e+00
2021-11-18;Positive;4,14900000000000e+03;4,01228571428571e+03
2021-11-18;Tested;1,83648000000000e+05;1,53990428571429e+05
2021-11-18;Percent;2,25921327757449e+00;2,62985784114558e+00
2021-11-18;Index;8,57340011977391e-01;9,42430144521759e-01
2021-11-18;Admitted;7,70000000000000e+01;7,92857142857143e+01
2021-11-18;Deaths;8,00000000000000e+00;5,71428571428571e+00
2021-11-19;Positive;4,08100000000000e+03;4,00971428571429e+03
2021-11-19;Tested;1,64434000000000e+05;1,55259857142857e+05
2021-11-19;Percent;2,48184682000073e+00;2,60734936523718e+00
2021-11-19;Index;9,11113454000239e-01;9,36470641344602e-01
2021-11-19;Admitted;7,80000000000000e+01;7,98571428571428e+01
2021-11-19;Deaths;8,00000000000000e+00;5,42857142857143e+00
2021-11-20;Positive;3,69100000000000e+03;4,09100000000000e+03
2021-11-20;Tested;1,23441000000000e+05;1,57146714285714e+05
2021-11-20;Percent;2,99009243282216e+00;2,62636889046885e+00
2021-11-20;Index;1,00721559923939e+00;9,46773806637998e-01
2021-11-20;Admitted;8,30000000000000e+01;7,98571428571428e+01
2021-11-20;Deaths;4,00000000000000e+00;6,42857142857143e+00
2021-11-21;Positive;3,66000000000000e+03;4,10042857142857e+03
2021-11-21;Tested;1,31706000000000e+05;1,59267000000000e+05
2021-11-21;Percent;2,77891667805567e+00;2,60016974418661e+00
2021-11-21;Index;9,54458815039780e-01;9,40715153723711e-01
2021-11-21;Admitted;7,20000000000000e+01;7,92857142857143e+01
2021-11-21;Deaths;4,00000000000000e+00;7,42857142857143e+00
2021-11-22;Positive;4,47200000000000e+03;4,08771428571429e+03
2021-11-22;Tested;1,69291000000000e+05;1,61700000000000e+05
2021-11-22;Percent;2,64160528321057e+00;2,56644377148510e+00
2021-11-22;Index;9,78268536135303e-01;9,30873859939643e-01
2021-11-22;Admitted;9,00000000000000e+01;8,07142857142857e+01
2021-11-22;Deaths;7,00000000000000e+00;8,00000000000000e+00
2021-11-23;Positive;4,66700000000000e+03;4,09242857142857e+03
2021-11-23;Tested;1,73072000000000e+05;1,62392285714286e+05
2021-11-23;Percent;2,69656559119904e+00;2,55907894086658e+00
2021-11-23;Index;1,00526145875477e+00;9,29285579064489e-01
2021-11-23;Admitted;8,20000000000000e+01;8,20000000000000e+01
2021-11-23;Deaths;1,10000000000000e+01;8,57142857142857e+00
2021-11-24;Positive;3,98300000000000e+03;4,10985714285714e+03
2021-11-24;Tested;1,69277000000000e+05;1,62807428571429e+05
2021-11-24;Percent;2,35294812644364e+00;2,56304849793698e+00
2021-11-24;Index;8,71348200919107e-01;9,31640038152686e-01
2021-11-24;Admitted;7,30000000000000e+01;8,04285714285714e+01
2021-11-24;Deaths;1,00000000000000e+01;9,28571428571428e+00
2021-11-25;Positive;4,06000000000000e+03;4,13685714285714e+03
2021-11-25;Tested;2,00679000000000e+05;1,63839000000000e+05
2021-11-25;Percent;2,02313146866389e+00;2,56184893955407e+00
2021-11-25;Index;7,88450955488916e-01;9,33422340794755e-01
2021-11-25;Admitted;8,70000000000000e+01;8,11428571428571e+01
2021-11-25;Deaths;1,20000000000000e+01;1,08571428571429e+01
2021-11-26;Positive;4,11400000000000e+03;4,21928571428571e+03
2021-11-26;Tested;1,69280000000000e+05;1,65871428571429e+05
2021-11-26;Percent;2,43029300567108e+00;2,57750943656702e+00
2021-11-26;Index;8,99995487874162e-01;9,42788445814167e-01
2021-11-26;Admitted;8,70000000000000e+01;8,01428571428571e+01
2021-11-26;Deaths;1,20000000000000e+01;1,11428571428571e+01
2021-11-27;Positive;3,81300000000000e+03;4,31971428571429e+03
2021-11-27;Tested;1,26347000000000e+05;1,67392714285714e+05
2021-11-27;Percent;3,01787933231497e+00;2,60984439245846e+00
2021-11-27;Index;1,02369681285676e+00;9,57656244128225e-01
2021-11-27;Admitted;7,20000000000000e+01;8,22857142857143e+01
2021-11-27;Deaths;9,00000000000000e+00;1,14285714285714e+01
2021-11-28;Positive;3,84900000000000e+03;4,39228571428571e+03
2021-11-28;Tested;1,38927000000000e+05;1,67861142857143e+05
2021-11-28;Percent;2,77051976937528e+00;2,64551370982574e+00
2021-11-28;Index;9,66934933534269e-01;9,71660134583878e-01
2021-11-28;Admitted;7,70000000000000e+01;8,38571428571428e+01
2021-11-28;Deaths;1,50000000000000e+01;1,07142857142857e+01
2021-11-29;Positive;5,04900000000000e+03;4,45971428571429e+03
2021-11-29;Tested;1,83518000000000e+05;1,67511285714286e+05
2021-11-29;Percent;2,75122876230125e+00;2,68309966623046e+00
2021-11-29;Index;1,04383127127118e+00;9,85840062999044e-01
2021-11-29;Admitted;8,30000000000000e+01;8,38571428571428e+01
2021-11-29;Deaths;9,00000000000000e+00;1,08571428571429e+01
2021-11-30;Positive;5,37000000000000e+03;4,60442857142857e+03
2021-11-30;Tested;1,83721000000000e+05;1,68385857142857e+05
2021-11-30;Percent;2,92291028243913e+00;2,75348634224106e+00
2021-11-30;Index;1,10933604695318e+00;1,01356284448611e+00
2021-11-30;Admitted;9,70000000000000e+01;8,54285714285714e+01
2021-11-30;Deaths;1,30000000000000e+01;1,08571428571429e+01
2021-12-01;Positive;4,49100000000000e+03;4,78228571428571e+03
2021-12-01;Tested;1,72556000000000e+05;1,69116714285714e+05
2021-12-01;Percent;2,60263334801456e+00;2,87199935061156e+00
2021-12-01;Index;9,69375434108675e-01;1,05599715836483e+00
2021-12-01;Admitted;8,40000000000000e+01;8,80000000000000e+01
2021-12-01;Deaths;5,00000000000000e+00;1,08571428571429e+01
2021-12-02;Positive;4,53200000000000e+03;4,91328571428571e+03
2021-12-02;Tested;1,98230000000000e+05;1,68899142857143e+05
2021-12-02;Percent;2,28623316349695e+00;2,97172560271564e+00
2021-12-02;Index;8,87710454395079e-01;1,09023151406257e+00
2021-12-02;Admitted;8,70000000000000e+01;8,84285714285714e+01
2021-12-02;Deaths;1,30000000000000e+01;9,71428571428572e+00
2021-12-03;Positive;5,12700000000000e+03;5,19642857142857e+03
2021-12-03;Tested;1,75402000000000e+05;1,70468000000000e+05
2021-12-03;Percent;2,92299973774529e+00;3,09510864034502e+00
2021-12-03;Index;1,09405495828363e+00;1,14048988819864e+00
2021-12-03;Admitted;9,80000000000000e+01;9,25714285714286e+01
2021-12-03;Deaths;1,20000000000000e+01;9,71428571428571e+00
2021-12-04;Positive;5,05800000000000e+03;5,46114285714286e+03
2021-12-04;Tested;1,31463000000000e+05;1,71911857142857e+05
2021-12-04;Percent;3,84747039090847e+00;3,20990714046987e+00
2021-12-04;Index;1,32073701000780e+00;1,18733177786620e+00
2021-12-04;Admitted;9,00000000000000e+01;9,20000000000000e+01
2021-12-04;Deaths;9,00000000000000e+00;8,85714285714286e+00
2021-12-05;Positive;4,76600000000000e+03;5,76171428571429e+03
2021-12-05;Tested;1,37404000000000e+05;1,74475571428571e+05
2021-12-05;Percent;3,46860353410381e+00;3,33266036386049e+00
2021-12-05;Index;1,20657542341845e+00;1,23860188763042e+00
2021-12-05;Admitted;8,00000000000000e+01;9,42857142857143e+01
2021-12-05;Deaths;7,00000000000000e+00;1,04285714285714e+01
2021-12-06;Positive;7,03100000000000e+03;6,05085714285714e+03
2021-12-06;Tested;1,94500000000000e+05;1,78364857142857e+05
2021-12-06;Percent;3,61491002570694e+00;3,42146953523381e+00
2021-12-06;Index;1,39563989022367e+00;1,27943434708424e+00
2021-12-06;Admitted;1,12000000000000e+02;9,40000000000000e+01
2021-12-06;Deaths;9,00000000000000e+00;9,71428571428571e+00
2021-12-07;Positive;7,22300000000000e+03;6,29457142857143e+03
2021-12-07;Tested;1,93828000000000e+05;1,81346285714286e+05
2021-12-07;Percent;3,72649978331304e+00;3,50124002536504e+00
2021-12-07;Index;1,43722927462607e+00;1,31567704415486e+00
2021-12-07;Admitted;9,30000000000000e+01;9,68571428571429e+01
2021-12-07;Deaths;7,00000000000000e+00;9,28571428571428e+00
2021-12-08;Positive;6,59500000000000e+03;6,51542857142857e+03
2021-12-08;Tested;1,90502000000000e+05;1,83100285714286e+05
2021-12-08;Percent;3,46190591174896e+00;3,60794062728141e+00
2021-12-08;Index;1,32826620245824e+00;1,35842121938871e+00
2021-12-08;Admitted;1,00000000000000e+02;9,48571428571429e+01
2021-12-08;Deaths;1,60000000000000e+01;9,57142857142857e+00
2021-12-09;Positive;6,55600000000000e+03;6,83671428571429e+03
2021-12-09;Tested;2,25455000000000e+05;1,85438000000000e+05
2021-12-09;Percent;2,90789736311016e+00;3,76414976959592e+00
2021-12-09;Index;1,17353767057179e+00;1,42054283348582e+00
2021-12-09;Admitted;8,50000000000000e+01;9,70000000000000e+01
2021-12-09;Deaths;8,00000000000000e+00;9,57142857142857e+00
2021-12-10;Positive;6,83300000000000e+03;7,31042857142857e+03
2021-12-10;Tested;1,96272000000000e+05;1,88073142857143e+05
2021-12-10;Percent;3,48139316866390e+00;3,94187381342850e+00
2021-12-10;Index;1,34775383777799e+00;1,49654277229581e+00
2021-12-10;Admitted;1,18000000000000e+02;9,77142857142857e+01
2021-12-10;Deaths;9,00000000000000e+00;9,71428571428572e+00
2021-12-11;Positive;6,60400000000000e+03;7,86771428571429e+03
2021-12-11;Tested;1,43741000000000e+05;1,89738857142857e+05
2021-12-11;Percent;4,59437460432305e+00;4,18286738728097e+00
2021-12-11;Index;1,61994623664476e+00;1,59476184759214e+00
2021-12-11;Admitted;7,60000000000000e+01;9,85714285714286e+01
2021-12-11;Deaths;1,10000000000000e+01;9,71428571428572e+00
2021-12-12;Positive;7,01500000000000e+03;8,47157142857143e+03
2021-12-12;Tested;1,53768000000000e+05;1,91141428571429e+05
2021-12-12;Percent;4,56206753030540e+00;4,46007457560711e+00
2021-12-12;Index;1,64142672209825e+00;1,70561887394025e+00
2021-12-12;Admitted;9,50000000000000e+01;1,03571428571429e+02
2021-12-12;Deaths;7,00000000000000e+00;9,00000000000000e+00
2021-12-13;Positive;1,03470000000000e+04;8,99557142857143e+03
2021-12-13;Tested;2,12946000000000e+05;1,92444142857143e+05
2021-12-13;Percent;4,85897833253501e+00;4,66730913938521e+00
2021-12-13;Index;1,92763946189358e+00;1,79225923441719e+00
2021-12-13;Admitted;1,17000000000000e+02;1,07428571428571e+02
2021-12-13;Deaths;1,00000000000000e+01;9,28571428571428e+00
2021-12-14;Positive;1,11240000000000e+04;9,54285714285714e+03
2021-12-14;Tested;2,05488000000000e+05;1,95240142857143e+05
2021-12-14;Percent;5,41345480028031e+00;4,87576800842483e+00
2021-12-14;Index;2,12476280170039e+00;1,88086392309395e+00
2021-12-14;Admitted;9,90000000000000e+01;1,08285714285714e+02
2021-12-14;Deaths;7,00000000000000e+00;1,00000000000000e+01
2021-12-15;Positive;1,08220000000000e+04;1,00420000000000e+04
2021-12-15;Tested;2,00320000000000e+05;1,97762571428571e+05
2021-12-15;Percent;5,40235623003195e+00;5,11322636568140e+00
2021-12-15;Index;2,10426538689498e+00;1,97573668225485e+00
2021-12-15;Admitted;1,35000000000000e+02;1,12428571428571e+02
2021-12-15;Deaths;1,10000000000000e+01;1,01428571428571e+01
2021-12-16;Positive;1,02240000000000e+04;1,05078571428571e+04
2021-12-16;Tested;2,34574000000000e+05;1,99593714285714e+05
2021-12-16;Percent;4,35853930955690e+00;5,34272894641323e+00
2021-12-16;Index;1,78002019391039e+00;2,06601954362507e+00
2021-12-16;Admitted;1,12000000000000e+02;1,12428571428571e+02
2021-12-16;Deaths;1,00000000000000e+01;1,10000000000000e+01
2021-12-17;Positive;1,06640000000000e+04;1,09392857142857e+04
2021-12-17;Tested;2,15844000000000e+05;2,04298285714286e+05
2021-12-17;Percent;4,94060525194122e+00;5,42522289262869e+00
2021-12-17;Index;1,96798665851528e+00;2,11232846076769e+00
2021-12-17;Admitted;1,24000000000000e+02;1,13285714285714e+02
2021-12-17;Deaths;1,40000000000000e+01;1,12857142857143e+01
2021-12-18;Positive;1,00980000000000e+04;1,12221428571429e+04
2021-12-18;Tested;1,61398000000000e+05;2,08529000000000e+05
2021-12-18;Percent;6,25658310511902e+00;5,44811895829820e+00
2021-12-18;Index;2,28405555077109e+00;2,13419659423971e+00
2021-12-18;Admitted;1,05000000000000e+02;1,17428571428571e+02
2021-12-18;Deaths;1,20000000000000e+01;1,18571428571429e+01
2021-12-19;Positive;1,02760000000000e+04;1,13445714285714e+04
2021-12-19;Tested;1,66586000000000e+05;2,15144142857143e+05
2021-12-19;Percent;6,16858559542819e+00;5,35285527529649e+00
2021-12-19;Index;2,27340675168978e+00;2,11405338004547e+00
2021-12-19;Admitted;9,50000000000000e+01;1,18285714285714e+02
2021-12-19;Deaths;1,30000000000000e+01;1,22857142857143e+01
2021-12-20;Positive;1,33670000000000e+04;1,16995714285714e+04
2021-12-20;Tested;2,45878000000000e+05;2,13463428571429e+05
2021-12-20;Percent;5,43643595604324e+00;5,54506231936751e+00
2021-12-20;Index;2,25180188189190e+00;2,18745269892742e+00
2021-12-20;Admitted;1,23000000000000e+02;1,21857142857143e+02
2021-12-20;Deaths;1,20000000000000e+01;1,35714285714286e+01
2021-12-21;Positive;1,31040000000000e+04;1,11921428571429e+04
2021-12-21;Tested;2,35103000000000e+05;1,91890428571429e+05
2021-12-21;Percent;5,57372725996691e+00;6,40636474185715e+00
2021-12-21;Index;2,27783973600454e+00;2,34145918011824e+00
2021-12-21;Admitted;1,28000000000000e+02;1,16857142857143e+02
2021-12-21;Deaths;1,10000000000000e+01;1,30000000000000e+01
2021-12-22;Positive;1,16790000000000e+04;1,08808571428571e+04
2021-12-22;Tested;2,46626000000000e+05;1,78125571428571e+05
2021-12-22;Percent;4,73551044901997e+00;7,25182936912185e+00
2021-12-22;Index;1,96326288753532e+00;2,49858844651785e+00
2021-12-22;Admitted;1,41000000000000e+02;1,18714285714286e+02
2021-12-22;Deaths;1,40000000000000e+01;1,28571428571429e+01
2021-12-23;Positive;1,27090000000000e+04;1,09935714285714e+04
2021-12-23;Tested;2,22809000000000e+05;1,64730714285714e+05
2021-12-23;Percent;5,70398861805403e+00;8,54125772038487e+00
2021-12-23;Index;2,29381542608407e+00;2,79793814697401e+00
