Date;Region;Admitted
2021-04-12;Hovedstaden; 15
2021-04-12;Sjælland;  1
2021-04-12;Syddanmark;  7
2021-04-12;Midtjylland;  5
2021-04-12;Nordjylland;  2
2021-04-12;Ukendt_region;  0
2021-04-13;Hovedstaden; 12
2021-04-13;Sjælland;  6
2021-04-13;Syddanmark;  5
2021-04-13;Midtjylland;  4
2021-04-13;Nordjylland;  3
2021-04-13;Ukendt_region;  3
2021-04-14;Hovedstaden; 12
2021-04-14;Sjælland;  2
2021-04-14;Syddanmark;  3
2021-04-14;Midtjylland;  7
2021-04-14;Nordjylland;  4
2021-04-14;Ukendt_region;  2
2021-04-15;Hovedstaden; 15
2021-04-15;Sjælland;  9
2021-04-15;Syddanmark;  4
2021-04-15;Midtjylland;  5
2021-04-15;Nordjylland;  1
2021-04-15;Ukendt_region;  0
2021-04-16;Hovedstaden; 11
2021-04-16;Sjælland;  4
2021-04-16;Syddanmark;  5
2021-04-16;Midtjylland;  6
2021-04-16;Nordjylland;  0
2021-04-16;Ukendt_region;  1
2021-04-17;Hovedstaden; 17
2021-04-17;Sjælland;  1
2021-04-17;Syddanmark;  8
2021-04-17;Midtjylland;  6
2021-04-17;Nordjylland;  1
2021-04-17;Ukendt_region;  0
2021-04-18;Hovedstaden; 16
2021-04-18;Sjælland;  5
2021-04-18;Syddanmark;  6
2021-04-18;Midtjylland;  6
2021-04-18;Nordjylland;  3
2021-04-18;Ukendt_region;  2
2021-04-19;Hovedstaden; 26
2021-04-19;Sjælland;  8
2021-04-19;Syddanmark;  3
2021-04-19;Midtjylland;  4
2021-04-19;Nordjylland;  2
2021-04-19;Ukendt_region;  0
2021-04-20;Hovedstaden; 17
2021-04-20;Sjælland;  5
2021-04-20;Syddanmark;  2
2021-04-20;Midtjylland; 10
2021-04-20;Nordjylland;  1
2021-04-20;Ukendt_region;  2
2021-04-21;Hovedstaden; 20
2021-04-21;Sjælland;  2
2021-04-21;Syddanmark;  3
2021-04-21;Midtjylland;  6
2021-04-21;Nordjylland;  0
2021-04-21;Ukendt_region;  1
2021-04-22;Hovedstaden; 14
2021-04-22;Sjælland;  5
2021-04-22;Syddanmark;  5
2021-04-22;Midtjylland;  3
2021-04-22;Nordjylland;  1
2021-04-22;Ukendt_region;  2
2021-04-23;Hovedstaden; 11
2021-04-23;Sjælland;  3
2021-04-23;Syddanmark;  3
2021-04-23;Midtjylland;  8
2021-04-23;Nordjylland;  1
2021-04-23;Ukendt_region;  0
2021-04-24;Hovedstaden; 12
2021-04-24;Sjælland; 10
2021-04-24;Syddanmark;  4
2021-04-24;Midtjylland;  2
2021-04-24;Nordjylland;  1
2021-04-24;Ukendt_region;  1
2021-04-25;Hovedstaden;  5
2021-04-25;Sjælland;  3
2021-04-25;Syddanmark;  3
2021-04-25;Midtjylland;  2
2021-04-25;Nordjylland;  1
2021-04-25;Ukendt_region;  1
2021-04-26;Hovedstaden;  7
2021-04-26;Sjælland;  6
2021-04-26;Syddanmark;  1
2021-04-26;Midtjylland;  7
2021-04-26;Nordjylland;  3
2021-04-26;Ukendt_region;  2
2021-04-27;Hovedstaden; 18
2021-04-27;Sjælland;  3
2021-04-27;Syddanmark;  4
2021-04-27;Midtjylland; 11
2021-04-27;Nordjylland;  4
2021-04-27;Ukendt_region;  0
2021-04-28;Hovedstaden; 18
2021-04-28;Sjælland;  5
2021-04-28;Syddanmark;  4
2021-04-28;Midtjylland;  4
2021-04-28;Nordjylland;  1
2021-04-28;Ukendt_region;  1
2021-04-29;Hovedstaden; 19
2021-04-29;Sjælland;  4
2021-04-29;Syddanmark;  3
2021-04-29;Midtjylland;  8
2021-04-29;Nordjylland;  4
2021-04-29;Ukendt_region;  2
2021-04-30;Hovedstaden; 11
2021-04-30;Sjælland;  3
2021-04-30;Syddanmark;  4
2021-04-30;Midtjylland;  1
2021-04-30;Nordjylland;  1
2021-04-30;Ukendt_region;  2
2021-05-01;Hovedstaden; 13
2021-05-01;Sjælland;  3
2021-05-01;Syddanmark;  2
2021-05-01;Midtjylland;  5
2021-05-01;Nordjylland;  2
2021-05-01;Ukendt_region;  0
2021-05-02;Hovedstaden; 12
2021-05-02;Sjælland;  4
2021-05-02;Syddanmark;  2
2021-05-02;Midtjylland;  5
2021-05-02;Nordjylland;  4
2021-05-02;Ukendt_region;  0
2021-05-03;Hovedstaden; 10
2021-05-03;Sjælland;  6
2021-05-03;Syddanmark;  1
2021-05-03;Midtjylland;  3
2021-05-03;Nordjylland;  6
2021-05-03;Ukendt_region;  1
2021-05-04;Hovedstaden; 14
2021-05-04;Sjælland;  2
2021-05-04;Syddanmark;  1
2021-05-04;Midtjylland;  4
2021-05-04;Nordjylland;  5
2021-05-04;Ukendt_region;  0
2021-05-05;Hovedstaden; 10
2021-05-05;Sjælland;  3
2021-05-05;Syddanmark;  4
2021-05-05;Midtjylland;  4
2021-05-05;Nordjylland;  1
2021-05-05;Ukendt_region;  0
2021-05-06;Hovedstaden;  7
2021-05-06;Sjælland;  3
2021-05-06;Syddanmark;  5
2021-05-06;Midtjylland; 10
2021-05-06;Nordjylland;  1
2021-05-06;Ukendt_region;  0
2021-05-07;Hovedstaden; 18
2021-05-07;Sjælland;  5
2021-05-07;Syddanmark;  0
2021-05-07;Midtjylland; 11
2021-05-07;Nordjylland;  2
2021-05-07;Ukendt_region;  2
2021-05-08;Hovedstaden; 21
2021-05-08;Sjælland;  6
2021-05-08;Syddanmark;  4
2021-05-08;Midtjylland;  3
2021-05-08;Nordjylland;  1
2021-05-08;Ukendt_region;  1
2021-05-09;Hovedstaden; 10
2021-05-09;Sjælland;  7
2021-05-09;Syddanmark;  3
2021-05-09;Midtjylland;  5
2021-05-09;Nordjylland;  2
2021-05-09;Ukendt_region;  0
2021-05-10;Hovedstaden; 31
2021-05-10;Sjælland;  2
2021-05-10;Syddanmark;  1
2021-05-10;Midtjylland;  8
2021-05-10;Nordjylland;  6
2021-05-10;Ukendt_region;  0
2021-05-11;Hovedstaden; 15
2021-05-11;Sjælland;  3
2021-05-11;Syddanmark;  1
2021-05-11;Midtjylland;  3
2021-05-11;Nordjylland;  0
2021-05-11;Ukendt_region;  0
2021-05-12;Hovedstaden; 22
2021-05-12;Sjælland;  3
2021-05-12;Syddanmark;  4
2021-05-12;Midtjylland;  7
2021-05-12;Nordjylland;  2
2021-05-12;Ukendt_region;  0
2021-05-13;Hovedstaden; 17
2021-05-13;Sjælland;  8
2021-05-13;Syddanmark;  5
2021-05-13;Midtjylland;  5
2021-05-13;Nordjylland;  2
2021-05-13;Ukendt_region;  0
2021-05-14;Hovedstaden; 18
2021-05-14;Sjælland;  7
2021-05-14;Syddanmark;  5
2021-05-14;Midtjylland;  6
2021-05-14;Nordjylland;  7
2021-05-14;Ukendt_region;  2
2021-05-15;Hovedstaden; 11
2021-05-15;Sjælland; 10
2021-05-15;Syddanmark;  1
2021-05-15;Midtjylland;  6
2021-05-15;Nordjylland;  2
2021-05-15;Ukendt_region;  2
2021-05-16;Hovedstaden; 13
2021-05-16;Sjælland;  7
2021-05-16;Syddanmark;  8
2021-05-16;Midtjylland;  3
2021-05-16;Nordjylland;  0
2021-05-16;Ukendt_region;  1
2021-05-17;Hovedstaden;  9
2021-05-17;Sjælland;  8
2021-05-17;Syddanmark;  2
2021-05-17;Midtjylland;  4
2021-05-17;Nordjylland;  2
2021-05-17;Ukendt_region;  0
2021-05-18;Hovedstaden;  9
2021-05-18;Sjælland;  8
2021-05-18;Syddanmark;  1
2021-05-18;Midtjylland;  6
2021-05-18;Nordjylland;  1
2021-05-18;Ukendt_region;  1
2021-05-19;Hovedstaden; 19
2021-05-19;Sjælland;  2
2021-05-19;Syddanmark;  4
2021-05-19;Midtjylland;  9
2021-05-19;Nordjylland;  2
2021-05-19;Ukendt_region;  0
2021-05-20;Hovedstaden; 11
2021-05-20;Sjælland;  2
2021-05-20;Syddanmark;  2
2021-05-20;Midtjylland;  4
2021-05-20;Nordjylland;  3
2021-05-20;Ukendt_region;  0
2021-05-21;Hovedstaden; 20
2021-05-21;Sjælland;  8
2021-05-21;Syddanmark;  5
2021-05-21;Midtjylland;  4
2021-05-21;Nordjylland;  1
2021-05-21;Ukendt_region;  0
2021-05-22;Hovedstaden;  8
2021-05-22;Sjælland;  1
2021-05-22;Syddanmark;  7
2021-05-22;Midtjylland;  5
2021-05-22;Nordjylland;  1
2021-05-22;Ukendt_region;  1
2021-05-23;Hovedstaden; 17
2021-05-23;Sjælland;  3
2021-05-23;Syddanmark;  4
2021-05-23;Midtjylland;  1
2021-05-23;Nordjylland;  2
2021-05-23;Ukendt_region;  0
2021-05-24;Hovedstaden; 13
2021-05-24;Sjælland;  3
2021-05-24;Syddanmark;  3
2021-05-24;Midtjylland;  2
2021-05-24;Nordjylland;  2
2021-05-24;Ukendt_region;  0
2021-05-25;Hovedstaden; 13
2021-05-25;Sjælland;  5
2021-05-25;Syddanmark;  7
2021-05-25;Midtjylland;  3
2021-05-25;Nordjylland;  2
2021-05-25;Ukendt_region;  0
2021-05-26;Hovedstaden; 11
2021-05-26;Sjælland;  3
2021-05-26;Syddanmark;  3
2021-05-26;Midtjylland;  5
2021-05-26;Nordjylland;  6
2021-05-26;Ukendt_region;  0
2021-05-27;Hovedstaden; 15
2021-05-27;Sjælland;  7
2021-05-27;Syddanmark;  8
2021-05-27;Midtjylland;  4
2021-05-27;Nordjylland;  2
2021-05-27;Ukendt_region;  1
2021-05-28;Hovedstaden; 17
2021-05-28;Sjælland;  6
2021-05-28;Syddanmark;  5
2021-05-28;Midtjylland;  3
2021-05-28;Nordjylland;  2
2021-05-28;Ukendt_region;  0
2021-05-29;Hovedstaden; 17
2021-05-29;Sjælland;  1
2021-05-29;Syddanmark;  6
2021-05-29;Midtjylland;  1
2021-05-29;Nordjylland;  0
2021-05-29;Ukendt_region;  1
2021-05-30;Hovedstaden; 13
2021-05-30;Sjælland;  1
2021-05-30;Syddanmark;  3
2021-05-30;Midtjylland;  2
2021-05-30;Nordjylland;  1
2021-05-30;Ukendt_region;  0
2021-05-31;Hovedstaden; 14
2021-05-31;Sjælland;  4
2021-05-31;Syddanmark;  3
2021-05-31;Midtjylland;  8
2021-05-31;Nordjylland;  7
2021-05-31;Ukendt_region;  1
2021-06-01;Hovedstaden; 11
2021-06-01;Sjælland;  8
2021-06-01;Syddanmark;  2
2021-06-01;Midtjylland;  3
2021-06-01;Nordjylland;  4
2021-06-01;Ukendt_region;  0
2021-06-02;Hovedstaden; 13
2021-06-02;Sjælland;  1
2021-06-02;Syddanmark;  1
2021-06-02;Midtjylland;  3
2021-06-02;Nordjylland;  5
2021-06-02;Ukendt_region;  0
2021-06-03;Hovedstaden;  9
2021-06-03;Sjælland;  6
2021-06-03;Syddanmark;  4
2021-06-03;Midtjylland;  4
2021-06-03;Nordjylland;  3
2021-06-03;Ukendt_region;  1
2021-06-04;Hovedstaden;  7
2021-06-04;Sjælland;  5
2021-06-04;Syddanmark;  2
2021-06-04;Midtjylland;  5
2021-06-04;Nordjylland;  1
2021-06-04;Ukendt_region;  1
2021-06-05;Hovedstaden;  7
2021-06-05;Sjælland;  1
2021-06-05;Syddanmark;  2
2021-06-05;Midtjylland;  2
2021-06-05;Nordjylland;  2
2021-06-05;Ukendt_region;  0
2021-06-06;Hovedstaden; 10
2021-06-06;Sjælland;  1
2021-06-06;Syddanmark;  0
2021-06-06;Midtjylland;  2
2021-06-06;Nordjylland;  0
2021-06-06;Ukendt_region;  0
2021-06-07;Hovedstaden; 10
2021-06-07;Sjælland;  3
2021-06-07;Syddanmark;  5
2021-06-07;Midtjylland;  6
2021-06-07;Nordjylland;  2
2021-06-07;Ukendt_region;  0
2021-06-08;Hovedstaden;  4
2021-06-08;Sjælland;  1
2021-06-08;Syddanmark;  4
2021-06-08;Midtjylland;  2
2021-06-08;Nordjylland;  1
2021-06-08;Ukendt_region;  1
2021-06-09;Hovedstaden; 12
2021-06-09;Sjælland;  4
2021-06-09;Syddanmark;  2
2021-06-09;Midtjylland;  8
2021-06-09;Nordjylland;  3
2021-06-09;Ukendt_region;  0
2021-06-10;Hovedstaden;  3
2021-06-10;Sjælland;  6
2021-06-10;Syddanmark;  1
2021-06-10;Midtjylland;  3
2021-06-10;Nordjylland;  4
2021-06-10;Ukendt_region;  0
2021-06-11;Hovedstaden;  5
2021-06-11;Sjælland;  2
2021-06-11;Syddanmark;  2
2021-06-11;Midtjylland;  2
2021-06-11;Nordjylland;  1
2021-06-11;Ukendt_region;  0
2021-06-12;Hovedstaden;  4
2021-06-12;Sjælland;  3
2021-06-12;Syddanmark;  2
2021-06-12;Midtjylland;  1
2021-06-12;Nordjylland;  0
2021-06-12;Ukendt_region;  0
2021-06-13;Hovedstaden; 11
2021-06-13;Sjælland;  3
2021-06-13;Syddanmark;  1
2021-06-13;Midtjylland;  0
2021-06-13;Nordjylland;  3
2021-06-13;Ukendt_region;  0
2021-06-14;Hovedstaden;  9
2021-06-14;Sjælland;  3
2021-06-14;Syddanmark;  0
2021-06-14;Midtjylland;  4
2021-06-14;Nordjylland;  2
2021-06-14;Ukendt_region;  0
2021-06-15;Hovedstaden;  5
2021-06-15;Sjælland;  0
2021-06-15;Syddanmark;  2
2021-06-15;Midtjylland;  4
2021-06-15;Nordjylland;  0
2021-06-15;Ukendt_region;  0
2021-06-16;Hovedstaden;  4
2021-06-16;Sjælland;  1
2021-06-16;Syddanmark;  0
2021-06-16;Midtjylland;  2
2021-06-16;Nordjylland;  2
2021-06-16;Ukendt_region;  0
2021-06-17;Hovedstaden;  4
2021-06-17;Sjælland;  2
2021-06-17;Syddanmark;  0
2021-06-17;Midtjylland;  0
2021-06-17;Nordjylland;  1
2021-06-17;Ukendt_region;  0
2021-06-18;Hovedstaden;  5
2021-06-18;Sjælland;  2
2021-06-18;Syddanmark;  0
2021-06-18;Midtjylland;  0
2021-06-18;Nordjylland;  3
2021-06-18;Ukendt_region;  0
2021-06-19;Hovedstaden;  7
2021-06-19;Sjælland;  1
2021-06-19;Syddanmark;  0
2021-06-19;Midtjylland;  1
2021-06-19;Nordjylland;  3
2021-06-19;Ukendt_region;  0
2021-06-20;Hovedstaden;  3
2021-06-20;Sjælland;  4
2021-06-20;Syddanmark;  1
2021-06-20;Midtjylland;  0
2021-06-20;Nordjylland;  2
2021-06-20;Ukendt_region;  0
2021-06-21;Hovedstaden;  2
2021-06-21;Sjælland;  1
2021-06-21;Syddanmark;  1
2021-06-21;Midtjylland;  0
2021-06-21;Nordjylland;  1
2021-06-21;Ukendt_region;  1
2021-06-22;Hovedstaden;  6
2021-06-22;Sjælland;  0
2021-06-22;Syddanmark;  1
2021-06-22;Midtjylland;  1
2021-06-22;Nordjylland;  0
2021-06-22;Ukendt_region;  1
2021-06-23;Hovedstaden;  4
2021-06-23;Sjælland;  1
2021-06-23;Syddanmark;  0
2021-06-23;Midtjylland;  1
2021-06-23;Nordjylland;  1
2021-06-23;Ukendt_region;  0
2021-06-24;Hovedstaden;  3
2021-06-24;Sjælland;  0
2021-06-24;Syddanmark;  2
2021-06-24;Midtjylland;  2
2021-06-24;Nordjylland;  1
2021-06-24;Ukendt_region;  0
2021-06-25;Hovedstaden;  2
2021-06-25;Sjælland;  4
2021-06-25;Syddanmark;  0
2021-06-25;Midtjylland;  0
2021-06-25;Nordjylland;  1
2021-06-25;Ukendt_region;  1
2021-06-26;Hovedstaden;  3
2021-06-26;Sjælland;  0
2021-06-26;Syddanmark;  1
2021-06-26;Midtjylland;  0
2021-06-26;Nordjylland;  1
2021-06-26;Ukendt_region;  1
2021-06-27;Hovedstaden;  2
2021-06-27;Sjælland;  2
2021-06-27;Syddanmark;  0
2021-06-27;Midtjylland;  0
2021-06-27;Nordjylland;  0
2021-06-27;Ukendt_region;  0
2021-06-28;Hovedstaden;  3
2021-06-28;Sjælland;  0
2021-06-28;Syddanmark;  0
2021-06-28;Midtjylland;  0
2021-06-28;Nordjylland;  0
2021-06-28;Ukendt_region;  0
2021-06-29;Hovedstaden;  2
2021-06-29;Sjælland;  0
2021-06-29;Syddanmark;  1
2021-06-29;Midtjylland;  0
2021-06-29;Nordjylland;  0
2021-06-29;Ukendt_region;  1
2021-06-30;Hovedstaden;  4
2021-06-30;Sjælland;  2
2021-06-30;Syddanmark;  0
2021-06-30;Midtjylland;  1
2021-06-30;Nordjylland;  0
2021-06-30;Ukendt_region;  0
2021-07-01;Hovedstaden;  6
2021-07-01;Sjælland;  2
2021-07-01;Syddanmark;  1
2021-07-01;Midtjylland;  1
2021-07-01;Nordjylland;  1
2021-07-01;Ukendt_region;  0
2021-07-02;Hovedstaden;  4
2021-07-02;Sjælland;  0
2021-07-02;Syddanmark;  0
2021-07-02;Midtjylland;  2
2021-07-02;Nordjylland;  0
2021-07-02;Ukendt_region;  0
2021-07-03;Hovedstaden;  0
2021-07-03;Sjælland;  0
2021-07-03;Syddanmark;  0
2021-07-03;Midtjylland;  2
2021-07-03;Nordjylland;  1
2021-07-03;Ukendt_region;  0
2021-07-04;Hovedstaden;  2
2021-07-04;Sjælland;  2
2021-07-04;Syddanmark;  0
2021-07-04;Midtjylland;  0
2021-07-04;Nordjylland;  0
2021-07-04;Ukendt_region;  0
2021-07-05;Hovedstaden;  7
2021-07-05;Sjælland;  1
2021-07-05;Syddanmark;  0
2021-07-05;Midtjylland;  2
2021-07-05;Nordjylland;  0
2021-07-05;Ukendt_region;  0
2021-07-06;Hovedstaden;  4
2021-07-06;Sjælland;  0
2021-07-06;Syddanmark;  0
2021-07-06;Midtjylland;  1
2021-07-06;Nordjylland;  0
2021-07-06;Ukendt_region;  0
2021-07-07;Hovedstaden;  1
2021-07-07;Sjælland;  2
2021-07-07;Syddanmark;  1
2021-07-07;Midtjylland;  2
2021-07-07;Nordjylland;  1
2021-07-07;Ukendt_region;  0
2021-07-08;Hovedstaden;  6
2021-07-08;Sjælland;  2
2021-07-08;Syddanmark;  0
2021-07-08;Midtjylland;  3
2021-07-08;Nordjylland;  1
2021-07-08;Ukendt_region;  1
2021-07-09;Hovedstaden;  4
2021-07-09;Sjælland;  1
2021-07-09;Syddanmark;  1
2021-07-09;Midtjylland;  1
2021-07-09;Nordjylland;  0
2021-07-09;Ukendt_region;  0
2021-07-10;Hovedstaden;  3
2021-07-10;Sjælland;  0
2021-07-10;Syddanmark;  0
2021-07-10;Midtjylland;  4
2021-07-10;Nordjylland;  0
2021-07-10;Ukendt_region;  0
2021-07-11;Hovedstaden;  7
2021-07-11;Sjælland;  1
2021-07-11;Syddanmark;  1
2021-07-11;Midtjylland;  3
2021-07-11;Nordjylland;  0
2021-07-11;Ukendt_region;  0
2021-07-12;Hovedstaden;  8
2021-07-12;Sjælland;  1
2021-07-12;Syddanmark;  2
2021-07-12;Midtjylland;  4
2021-07-12;Nordjylland;  0
2021-07-12;Ukendt_region;  0
2021-07-13;Hovedstaden; 13
2021-07-13;Sjælland;  3
2021-07-13;Syddanmark;  0
2021-07-13;Midtjylland;  3
2021-07-13;Nordjylland;  0
2021-07-13;Ukendt_region;  0
2021-07-14;Hovedstaden;  6
2021-07-14;Sjælland;  3
2021-07-14;Syddanmark;  2
2021-07-14;Midtjylland;  4
2021-07-14;Nordjylland;  0
2021-07-14;Ukendt_region;  0
2021-07-15;Hovedstaden;  7
2021-07-15;Sjælland;  2
2021-07-15;Syddanmark;  2
2021-07-15;Midtjylland;  3
2021-07-15;Nordjylland;  1
2021-07-15;Ukendt_region;  1
2021-07-16;Hovedstaden;  9
2021-07-16;Sjælland;  1
2021-07-16;Syddanmark;  4
2021-07-16;Midtjylland;  1
2021-07-16;Nordjylland;  0
2021-07-16;Ukendt_region;  0
2021-07-17;Hovedstaden;  4
2021-07-17;Sjælland;  1
2021-07-17;Syddanmark;  1
2021-07-17;Midtjylland;  2
2021-07-17;Nordjylland;  1
2021-07-17;Ukendt_region;  1
2021-07-18;Hovedstaden;  5
2021-07-18;Sjælland;  2
2021-07-18;Syddanmark;  3
2021-07-18;Midtjylland;  1
2021-07-18;Nordjylland;  1
2021-07-18;Ukendt_region;  0
2021-07-19;Hovedstaden; 12
2021-07-19;Sjælland;  3
2021-07-19;Syddanmark;  2
2021-07-19;Midtjylland;  1
2021-07-19;Nordjylland;  0
2021-07-19;Ukendt_region;  0
2021-07-20;Hovedstaden;  9
2021-07-20;Sjælland;  2
2021-07-20;Syddanmark;  2
2021-07-20;Midtjylland;  1
2021-07-20;Nordjylland;  0
2021-07-20;Ukendt_region;  1
2021-07-21;Hovedstaden;  6
2021-07-21;Sjælland;  1
2021-07-21;Syddanmark;  1
2021-07-21;Midtjylland;  5
2021-07-21;Nordjylland;  0
2021-07-21;Ukendt_region;  0
2021-07-22;Hovedstaden;  4
2021-07-22;Sjælland;  4
2021-07-22;Syddanmark;  2
2021-07-22;Midtjylland;  4
2021-07-22;Nordjylland;  0
2021-07-22;Ukendt_region;  0
2021-07-23;Hovedstaden;  7
2021-07-23;Sjælland;  1
2021-07-23;Syddanmark;  1
2021-07-23;Midtjylland;  4
2021-07-23;Nordjylland;  0
2021-07-23;Ukendt_region;  1
2021-07-24;Hovedstaden;  5
2021-07-24;Sjælland;  1
2021-07-24;Syddanmark;  0
2021-07-24;Midtjylland;  2
2021-07-24;Nordjylland;  0
2021-07-24;Ukendt_region;  0
2021-07-25;Hovedstaden;  6
2021-07-25;Sjælland;  3
2021-07-25;Syddanmark;  5
2021-07-25;Midtjylland;  1
2021-07-25;Nordjylland;  1
2021-07-25;Ukendt_region;  1
2021-07-26;Hovedstaden;  7
2021-07-26;Sjælland;  1
2021-07-26;Syddanmark;  4
2021-07-26;Midtjylland;  5
2021-07-26;Nordjylland;  0
2021-07-26;Ukendt_region;  0
2021-07-27;Hovedstaden; 12
2021-07-27;Sjælland;  2
2021-07-27;Syddanmark;  4
2021-07-27;Midtjylland;  5
2021-07-27;Nordjylland;  1
2021-07-27;Ukendt_region;  0
2021-07-28;Hovedstaden;  7
2021-07-28;Sjælland;  3
2021-07-28;Syddanmark;  4
2021-07-28;Midtjylland;  1
2021-07-28;Nordjylland;  0
2021-07-28;Ukendt_region;  0
2021-07-29;Hovedstaden;  8
2021-07-29;Sjælland;  2
2021-07-29;Syddanmark;  2
2021-07-29;Midtjylland;  3
2021-07-29;Nordjylland;  1
2021-07-29;Ukendt_region;  0
2021-07-30;Hovedstaden; 11
2021-07-30;Sjælland;  2
2021-07-30;Syddanmark;  2
2021-07-30;Midtjylland;  2
2021-07-30;Nordjylland;  2
2021-07-30;Ukendt_region;  0
2021-07-31;Hovedstaden;  2
2021-07-31;Sjælland;  2
2021-07-31;Syddanmark;  1
2021-07-31;Midtjylland;  4
2021-07-31;Nordjylland;  1
2021-07-31;Ukendt_region;  1
2021-08-01;Hovedstaden;  5
2021-08-01;Sjælland;  3
2021-08-01;Syddanmark;  2
2021-08-01;Midtjylland;  1
2021-08-01;Nordjylland;  0
2021-08-01;Ukendt_region;  1
2021-08-02;Hovedstaden;  5
2021-08-02;Sjælland;  2
2021-08-02;Syddanmark;  2
2021-08-02;Midtjylland;  3
2021-08-02;Nordjylland;  0
2021-08-02;Ukendt_region;  0
2021-08-03;Hovedstaden;  7
2021-08-03;Sjælland;  7
2021-08-03;Syddanmark;  1
2021-08-03;Midtjylland;  2
2021-08-03;Nordjylland;  0
2021-08-03;Ukendt_region;  2
2021-08-04;Hovedstaden;  6
2021-08-04;Sjælland;  3
2021-08-04;Syddanmark;  1
2021-08-04;Midtjylland;  1
2021-08-04;Nordjylland;  0
2021-08-04;Ukendt_region;  3
2021-08-05;Hovedstaden; 11
2021-08-05;Sjælland;  1
2021-08-05;Syddanmark;  6
2021-08-05;Midtjylland;  6
2021-08-05;Nordjylland;  1
2021-08-05;Ukendt_region;  1
2021-08-06;Hovedstaden;  9
2021-08-06;Sjælland;  3
2021-08-06;Syddanmark;  3
2021-08-06;Midtjylland;  2
2021-08-06;Nordjylland;  1
2021-08-06;Ukendt_region;  1
2021-08-07;Hovedstaden; 12
2021-08-07;Sjælland;  1
2021-08-07;Syddanmark;  4
2021-08-07;Midtjylland;  3
2021-08-07;Nordjylland;  1
2021-08-07;Ukendt_region;  0
2021-08-08;Hovedstaden;  7
2021-08-08;Sjælland;  1
2021-08-08;Syddanmark;  7
2021-08-08;Midtjylland;  1
2021-08-08;Nordjylland;  0
2021-08-08;Ukendt_region;  1
2021-08-09;Hovedstaden; 15
2021-08-09;Sjælland;  0
2021-08-09;Syddanmark;  3
2021-08-09;Midtjylland;  7
2021-08-09;Nordjylland;  1
2021-08-09;Ukendt_region;  1
2021-08-10;Hovedstaden;  9
2021-08-10;Sjælland;  2
2021-08-10;Syddanmark;  3
2021-08-10;Midtjylland; 12
2021-08-10;Nordjylland;  1
2021-08-10;Ukendt_region;  1
2021-08-11;Hovedstaden; 17
2021-08-11;Sjælland;  4
2021-08-11;Syddanmark;  3
2021-08-11;Midtjylland;  3
2021-08-11;Nordjylland;  3
2021-08-11;Ukendt_region;  1
2021-08-12;Hovedstaden; 11
2021-08-12;Sjælland;  0
2021-08-12;Syddanmark;  6
2021-08-12;Midtjylland;  7
2021-08-12;Nordjylland;  1
2021-08-12;Ukendt_region;  1
2021-08-13;Hovedstaden;  8
2021-08-13;Sjælland;  4
2021-08-13;Syddanmark;  3
2021-08-13;Midtjylland;  4
2021-08-13;Nordjylland;  2
2021-08-13;Ukendt_region;  0
2021-08-14;Hovedstaden; 10
2021-08-14;Sjælland;  1
2021-08-14;Syddanmark;  5
2021-08-14;Midtjylland;  7
2021-08-14;Nordjylland;  2
2021-08-14;Ukendt_region;  0
2021-08-15;Hovedstaden; 13
2021-08-15;Sjælland;  1
2021-08-15;Syddanmark;  7
2021-08-15;Midtjylland;  7
2021-08-15;Nordjylland;  2
2021-08-15;Ukendt_region;  0
2021-08-16;Hovedstaden; 12
2021-08-16;Sjælland;  4
2021-08-16;Syddanmark;  5
2021-08-16;Midtjylland;  4
2021-08-16;Nordjylland;  3
2021-08-16;Ukendt_region;  1
2021-08-17;Hovedstaden; 10
2021-08-17;Sjælland;  3
2021-08-17;Syddanmark;  5
2021-08-17;Midtjylland;  6
2021-08-17;Nordjylland;  2
2021-08-17;Ukendt_region;  0
2021-08-18;Hovedstaden; 14
2021-08-18;Sjælland;  8
2021-08-18;Syddanmark;  8
2021-08-18;Midtjylland;  3
2021-08-18;Nordjylland;  1
2021-08-18;Ukendt_region;  0
2021-08-19;Hovedstaden; 14
2021-08-19;Sjælland;  4
2021-08-19;Syddanmark;  4
2021-08-19;Midtjylland;  5
2021-08-19;Nordjylland;  4
2021-08-19;Ukendt_region;  1
2021-08-20;Hovedstaden; 15
2021-08-20;Sjælland;  2
2021-08-20;Syddanmark;  6
2021-08-20;Midtjylland;  3
2021-08-20;Nordjylland;  2
2021-08-20;Ukendt_region;  0
2021-08-21;Hovedstaden; 18
2021-08-21;Sjælland;  6
2021-08-21;Syddanmark;  6
2021-08-21;Midtjylland;  8
2021-08-21;Nordjylland;  1
2021-08-21;Ukendt_region;  1
2021-08-22;Hovedstaden; 19
2021-08-22;Sjælland;  3
2021-08-22;Syddanmark;  2
2021-08-22;Midtjylland;  6
2021-08-22;Nordjylland;  4
2021-08-22;Ukendt_region;  0
2021-08-23;Hovedstaden; 15
2021-08-23;Sjælland;  1
2021-08-23;Syddanmark;  5
2021-08-23;Midtjylland;  4
2021-08-23;Nordjylland;  0
2021-08-23;Ukendt_region;  1
2021-08-24;Hovedstaden; 12
2021-08-24;Sjælland;  6
2021-08-24;Syddanmark;  4
2021-08-24;Midtjylland;  7
2021-08-24;Nordjylland;  5
2021-08-24;Ukendt_region;  0
2021-08-25;Hovedstaden; 22
2021-08-25;Sjælland;  4
2021-08-25;Syddanmark;  3
2021-08-25;Midtjylland;  2
